raceId,current_lap,grid,position,total_laps,statusId,year,circuitRef,driverRef,constructorRef,lap_seconds,fastest_lap_time
1023,46,13,16,52,11,2019,monza,grosjean,haas,85.203,84.985
1023,47,13,16,52,11,2019,monza,grosjean,haas,88.124,84.985
1023,48,13,16,52,11,2019,monza,grosjean,haas,85.43,84.985
1023,49,13,16,52,11,2019,monza,grosjean,haas,85.145,84.985
1023,50,13,16,52,11,2019,monza,grosjean,haas,85.514,84.985
1023,51,13,16,52,11,2019,monza,grosjean,haas,85.831,84.985
1023,52,13,16,52,11,2019,monza,grosjean,haas,86.52,84.985
1023,1,18,7,53,1,2019,monza,perez,racing_point,96.2,83.77
1023,2,18,7,53,1,2019,monza,perez,racing_point,88.982,83.77
1023,3,18,7,53,1,2019,monza,perez,racing_point,87.504,83.77
1023,4,18,7,53,1,2019,monza,perez,racing_point,88.126,83.77
1023,5,18,7,53,1,2019,monza,perez,racing_point,86.524,83.77
1023,6,18,7,53,1,2019,monza,perez,racing_point,87.29,83.77
1023,7,18,7,53,1,2019,monza,perez,racing_point,85.606,83.77
1023,8,18,7,53,1,2019,monza,perez,racing_point,85.718,83.77
1023,9,18,7,53,1,2019,monza,perez,racing_point,86.187,83.77
1023,10,18,7,53,1,2019,monza,perez,racing_point,86.563,83.77
1023,11,18,7,53,1,2019,monza,perez,racing_point,87.438,83.77
1023,12,18,7,53,1,2019,monza,perez,racing_point,87.376,83.77
1023,13,18,7,53,1,2019,monza,perez,racing_point,86.839,83.77
1023,14,18,7,53,1,2019,monza,perez,racing_point,86.626,83.77
1023,15,18,7,53,1,2019,monza,perez,racing_point,86.229,83.77
1023,16,18,7,53,1,2019,monza,perez,racing_point,86.216,83.77
1023,17,18,7,53,1,2019,monza,perez,racing_point,86.499,83.77
1023,18,18,7,53,1,2019,monza,perez,racing_point,86.162,83.77
1023,19,18,7,53,1,2019,monza,perez,racing_point,86.136,83.77
1023,20,18,7,53,1,2019,monza,perez,racing_point,87.306,83.77
1023,21,18,7,53,1,2019,monza,perez,racing_point,86.197,83.77
1023,22,18,7,53,1,2019,monza,perez,racing_point,86.096,83.77
1023,23,18,7,53,1,2019,monza,perez,racing_point,86.583,83.77
1023,24,18,7,53,1,2019,monza,perez,racing_point,85.822,83.77
1023,25,18,7,53,1,2019,monza,perez,racing_point,85.835,83.77
1023,26,18,7,53,1,2019,monza,perez,racing_point,85.81,83.77
1023,27,18,7,53,1,2019,monza,perez,racing_point,85.615,83.77
1023,28,18,7,53,1,2019,monza,perez,racing_point,101.911,83.77
1023,29,18,7,53,1,2019,monza,perez,racing_point,105.59,83.77
1023,30,18,7,53,1,2019,monza,perez,racing_point,108.25,83.77
1023,31,18,7,53,1,2019,monza,perez,racing_point,85.708,83.77
1023,32,18,7,53,1,2019,monza,perez,racing_point,84.251,83.77
1023,33,18,7,53,1,2019,monza,perez,racing_point,84.133,83.77
1023,34,18,7,53,1,2019,monza,perez,racing_point,84.101,83.77
1023,35,18,7,53,1,2019,monza,perez,racing_point,83.77,83.77
1023,36,18,7,53,1,2019,monza,perez,racing_point,84.106,83.77
1023,37,18,7,53,1,2019,monza,perez,racing_point,84.515,83.77
1023,38,18,7,53,1,2019,monza,perez,racing_point,84.082,83.77
1023,39,18,7,53,1,2019,monza,perez,racing_point,84.29,83.77
1023,40,18,7,53,1,2019,monza,perez,racing_point,84.23,83.77
1023,41,18,7,53,1,2019,monza,perez,racing_point,84.031,83.77
1023,42,18,7,53,1,2019,monza,perez,racing_point,84.097,83.77
1023,43,18,7,53,1,2019,monza,perez,racing_point,84.007,83.77
1023,44,18,7,53,1,2019,monza,perez,racing_point,83.984,83.77
1023,45,18,7,53,1,2019,monza,perez,racing_point,84.781,83.77
1023,46,18,7,53,1,2019,monza,perez,racing_point,84.784,83.77
1023,47,18,7,53,1,2019,monza,perez,racing_point,84.035,83.77
1023,48,18,7,53,1,2019,monza,perez,racing_point,84.014,83.77
1023,49,18,7,53,1,2019,monza,perez,racing_point,83.971,83.77
1023,50,18,7,53,1,2019,monza,perez,racing_point,84.089,83.77
1023,51,18,7,53,1,2019,monza,perez,racing_point,83.917,83.77
1023,52,18,7,53,1,2019,monza,perez,racing_point,84.105,83.77
1023,53,18,7,53,1,2019,monza,perez,racing_point,84.23,83.77
1023,1,16,10,52,11,2019,monza,norris,mclaren,96.586,84.044
1023,2,16,10,52,11,2019,monza,norris,mclaren,89.069,84.044
1023,3,16,10,52,11,2019,monza,norris,mclaren,88.408,84.044
1023,4,16,10,52,11,2019,monza,norris,mclaren,88.173,84.044
1023,5,16,10,52,11,2019,monza,norris,mclaren,88.004,84.044
1023,6,16,10,52,11,2019,monza,norris,mclaren,87.996,84.044
1023,7,16,10,52,11,2019,monza,norris,mclaren,87.731,84.044
1023,8,16,10,52,11,2019,monza,norris,mclaren,86.333,84.044
1023,9,16,10,52,11,2019,monza,norris,mclaren,86.309,84.044
1023,10,16,10,52,11,2019,monza,norris,mclaren,86.282,84.044
1023,11,16,10,52,11,2019,monza,norris,mclaren,86.307,84.044
1023,12,16,10,52,11,2019,monza,norris,mclaren,85.953,84.044
1023,13,16,10,52,11,2019,monza,norris,mclaren,85.91,84.044
1023,14,16,10,52,11,2019,monza,norris,mclaren,86.391,84.044
1023,15,16,10,52,11,2019,monza,norris,mclaren,86.47,84.044
1023,16,16,10,52,11,2019,monza,norris,mclaren,86.046,84.044
1023,17,16,10,52,11,2019,monza,norris,mclaren,86.102,84.044
1023,18,16,10,52,11,2019,monza,norris,mclaren,86.181,84.044
1023,19,16,10,52,11,2019,monza,norris,mclaren,85.877,84.044
1023,20,16,10,52,11,2019,monza,norris,mclaren,85.976,84.044
1023,21,16,10,52,11,2019,monza,norris,mclaren,86.641,84.044
1023,22,16,10,52,11,2019,monza,norris,mclaren,87.422,84.044
1023,23,16,10,52,11,2019,monza,norris,mclaren,90.637,84.044
1023,24,16,10,52,11,2019,monza,norris,mclaren,105.832,84.044
1023,25,16,10,52,11,2019,monza,norris,mclaren,85.082,84.044
1023,26,16,10,52,11,2019,monza,norris,mclaren,84.921,84.044
1023,27,16,10,52,11,2019,monza,norris,mclaren,85.079,84.044
1023,28,16,10,52,11,2019,monza,norris,mclaren,101.443,84.044
1023,29,16,10,52,11,2019,monza,norris,mclaren,84.696,84.044
1023,30,16,10,52,11,2019,monza,norris,mclaren,107.664,84.044
1023,31,16,10,52,11,2019,monza,norris,mclaren,86.986,84.044
1023,32,16,10,52,11,2019,monza,norris,mclaren,85.274,84.044
1023,33,16,10,52,11,2019,monza,norris,mclaren,85.434,84.044
1023,34,16,10,52,11,2019,monza,norris,mclaren,84.589,84.044
1023,35,16,10,52,11,2019,monza,norris,mclaren,85.595,84.044
1023,36,16,10,52,11,2019,monza,norris,mclaren,84.76,84.044
1023,37,16,10,52,11,2019,monza,norris,mclaren,84.38,84.044
1023,38,16,10,52,11,2019,monza,norris,mclaren,84.373,84.044
1023,39,16,10,52,11,2019,monza,norris,mclaren,84.712,84.044
1023,40,16,10,52,11,2019,monza,norris,mclaren,84.514,84.044
1023,41,16,10,52,11,2019,monza,norris,mclaren,84.5,84.044
1023,42,16,10,52,11,2019,monza,norris,mclaren,84.485,84.044
1023,43,16,10,52,11,2019,monza,norris,mclaren,84.265,84.044
1023,44,16,10,52,11,2019,monza,norris,mclaren,84.095,84.044
1023,45,16,10,52,11,2019,monza,norris,mclaren,84.427,84.044
1023,46,16,10,52,11,2019,monza,norris,mclaren,84.359,84.044
1023,47,16,10,52,11,2019,monza,norris,mclaren,84.238,84.044
1023,48,16,10,52,11,2019,monza,norris,mclaren,84.392,84.044
1023,49,16,10,52,11,2019,monza,norris,mclaren,84.379,84.044
1023,50,16,10,52,11,2019,monza,norris,mclaren,87.441,84.044
1023,51,16,10,52,11,2019,monza,norris,mclaren,84.322,84.044
1023,52,16,10,52,11,2019,monza,norris,mclaren,84.044,84.044
1023,1,0,15,52,11,2019,monza,raikkonen,alfa,97.442,84.419
1023,2,0,15,52,11,2019,monza,raikkonen,alfa,88.92,84.419
1023,3,0,15,52,11,2019,monza,raikkonen,alfa,87.777,84.419
1023,4,0,15,52,11,2019,monza,raikkonen,alfa,88.612,84.419
1023,5,0,15,52,11,2019,monza,raikkonen,alfa,88.658,84.419
1023,6,0,15,52,11,2019,monza,raikkonen,alfa,87.787,84.419
1023,7,0,15,52,11,2019,monza,raikkonen,alfa,88.554,84.419
1023,8,0,15,52,11,2019,monza,raikkonen,alfa,88.326,84.419
1023,9,0,15,52,11,2019,monza,raikkonen,alfa,86.205,84.419
1023,10,0,15,52,11,2019,monza,raikkonen,alfa,86.406,84.419
1023,11,0,15,52,11,2019,monza,raikkonen,alfa,86.825,84.419
1023,12,0,15,52,11,2019,monza,raikkonen,alfa,86.243,84.419
1023,13,0,15,52,11,2019,monza,raikkonen,alfa,86.672,84.419
1023,14,0,15,52,11,2019,monza,raikkonen,alfa,86.477,84.419
1023,15,0,15,52,11,2019,monza,raikkonen,alfa,87.418,84.419
1023,16,0,15,52,11,2019,monza,raikkonen,alfa,86.451,84.419
1023,17,0,15,52,11,2019,monza,raikkonen,alfa,86.51,84.419
1023,18,0,15,52,11,2019,monza,raikkonen,alfa,86.831,84.419
1023,19,0,15,52,11,2019,monza,raikkonen,alfa,91.093,84.419
1023,20,0,15,52,11,2019,monza,raikkonen,alfa,114.85,84.419
1023,21,0,15,52,11,2019,monza,raikkonen,alfa,87.889,84.419
1023,22,0,15,52,11,2019,monza,raikkonen,alfa,86.828,84.419
1023,23,0,15,52,11,2019,monza,raikkonen,alfa,86.911,84.419
1023,24,0,15,52,11,2019,monza,raikkonen,alfa,86.516,84.419
1023,25,0,15,52,11,2019,monza,raikkonen,alfa,86.439,84.419
1023,26,0,15,52,11,2019,monza,raikkonen,alfa,90.552,84.419
1023,27,0,15,52,11,2019,monza,raikkonen,alfa,114.053,84.419
1023,28,0,15,52,11,2019,monza,raikkonen,alfa,92.156,84.419
1023,29,0,15,52,11,2019,monza,raikkonen,alfa,92.525,84.419
1023,30,0,15,52,11,2019,monza,raikkonen,alfa,101.557,84.419
1023,31,0,15,52,11,2019,monza,raikkonen,alfa,84.863,84.419
1023,32,0,15,52,11,2019,monza,raikkonen,alfa,85.221,84.419
1023,33,0,15,52,11,2019,monza,raikkonen,alfa,86.332,84.419
1023,34,0,15,52,11,2019,monza,raikkonen,alfa,86.628,84.419
1023,35,0,15,52,11,2019,monza,raikkonen,alfa,85.868,84.419
1023,36,0,15,52,11,2019,monza,raikkonen,alfa,85.888,84.419
1023,37,0,15,52,11,2019,monza,raikkonen,alfa,85.744,84.419
1023,38,0,15,52,11,2019,monza,raikkonen,alfa,85.728,84.419
1023,39,0,15,52,11,2019,monza,raikkonen,alfa,85.374,84.419
1023,40,0,15,52,11,2019,monza,raikkonen,alfa,85.338,84.419
1023,41,0,15,52,11,2019,monza,raikkonen,alfa,85.293,84.419
1023,42,0,15,52,11,2019,monza,raikkonen,alfa,84.958,84.419
1023,43,0,15,52,11,2019,monza,raikkonen,alfa,85.048,84.419
1023,44,0,15,52,11,2019,monza,raikkonen,alfa,85.266,84.419
1023,45,0,15,52,11,2019,monza,raikkonen,alfa,84.642,84.419
1023,46,0,15,52,11,2019,monza,raikkonen,alfa,84.588,84.419
1023,47,0,15,52,11,2019,monza,raikkonen,alfa,86.637,84.419
1023,48,0,15,52,11,2019,monza,raikkonen,alfa,85.725,84.419
1023,49,0,15,52,11,2019,monza,raikkonen,alfa,84.483,84.419
1023,50,0,15,52,11,2019,monza,raikkonen,alfa,85.233,84.419
1023,51,0,15,52,11,2019,monza,raikkonen,alfa,85.106,84.419
1023,52,0,15,52,11,2019,monza,raikkonen,alfa,84.419,84.419
1023,1,19,8,53,1,2019,monza,max_verstappen,red_bull,101.132,83.143
1023,2,19,8,53,1,2019,monza,max_verstappen,red_bull,111.395,83.143
1023,3,19,8,53,1,2019,monza,max_verstappen,red_bull,84.532,83.143
1023,4,19,8,53,1,2019,monza,max_verstappen,red_bull,84.662,83.143
1023,5,19,8,53,1,2019,monza,max_verstappen,red_bull,84.579,83.143
1023,6,19,8,53,1,2019,monza,max_verstappen,red_bull,85.029,83.143
1023,7,19,8,53,1,2019,monza,max_verstappen,red_bull,84.798,83.143
1023,8,19,8,53,1,2019,monza,max_verstappen,red_bull,85.019,83.143
1023,9,19,8,53,1,2019,monza,max_verstappen,red_bull,85.075,83.143
1023,10,19,8,53,1,2019,monza,max_verstappen,red_bull,86.396,83.143
1023,11,19,8,53,1,2019,monza,max_verstappen,red_bull,86.283,83.143
1023,12,19,8,53,1,2019,monza,max_verstappen,red_bull,84.988,83.143
1023,13,19,8,53,1,2019,monza,max_verstappen,red_bull,85.412,83.143
1023,14,19,8,53,1,2019,monza,max_verstappen,red_bull,85.809,83.143
1023,15,19,8,53,1,2019,monza,max_verstappen,red_bull,85.126,83.143
1023,16,19,8,53,1,2019,monza,max_verstappen,red_bull,84.852,83.143
1023,17,19,8,53,1,2019,monza,max_verstappen,red_bull,85.016,83.143
1023,18,19,8,53,1,2019,monza,max_verstappen,red_bull,85.153,83.143
1023,19,19,8,53,1,2019,monza,max_verstappen,red_bull,85.508,83.143
1023,20,19,8,53,1,2019,monza,max_verstappen,red_bull,85.997,83.143
1023,21,19,8,53,1,2019,monza,max_verstappen,red_bull,86.456,83.143
1023,22,19,8,53,1,2019,monza,max_verstappen,red_bull,85.579,83.143
1023,23,19,8,53,1,2019,monza,max_verstappen,red_bull,86.192,83.143
1023,24,19,8,53,1,2019,monza,max_verstappen,red_bull,86.178,83.143
1023,25,19,8,53,1,2019,monza,max_verstappen,red_bull,85.723,83.143
1023,26,19,8,53,1,2019,monza,max_verstappen,red_bull,86.236,83.143
1023,27,19,8,53,1,2019,monza,max_verstappen,red_bull,89.988,83.143
1023,28,19,8,53,1,2019,monza,max_verstappen,red_bull,121.95,83.143
1023,29,19,8,53,1,2019,monza,max_verstappen,red_bull,84.413,83.143
1023,30,19,8,53,1,2019,monza,max_verstappen,red_bull,106.978,83.143
1023,31,19,8,53,1,2019,monza,max_verstappen,red_bull,86.95,83.143
1023,32,19,8,53,1,2019,monza,max_verstappen,red_bull,84.896,83.143
1023,33,19,8,53,1,2019,monza,max_verstappen,red_bull,85.413,83.143
1023,34,19,8,53,1,2019,monza,max_verstappen,red_bull,84.447,83.143
1023,35,19,8,53,1,2019,monza,max_verstappen,red_bull,83.338,83.143
1023,36,19,8,53,1,2019,monza,max_verstappen,red_bull,83.437,83.143
1023,37,19,8,53,1,2019,monza,max_verstappen,red_bull,83.414,83.143
1023,38,19,8,53,1,2019,monza,max_verstappen,red_bull,83.569,83.143
1023,39,19,8,53,1,2019,monza,max_verstappen,red_bull,83.407,83.143
1023,40,19,8,53,1,2019,monza,max_verstappen,red_bull,83.859,83.143
1023,41,19,8,53,1,2019,monza,max_verstappen,red_bull,83.143,83.143
1023,42,19,8,53,1,2019,monza,max_verstappen,red_bull,83.446,83.143
1023,43,19,8,53,1,2019,monza,max_verstappen,red_bull,83.607,83.143
1023,44,19,8,53,1,2019,monza,max_verstappen,red_bull,83.552,83.143
1023,45,19,8,53,1,2019,monza,max_verstappen,red_bull,84.786,83.143
1023,46,19,8,53,1,2019,monza,max_verstappen,red_bull,84.881,83.143
1023,47,19,8,53,1,2019,monza,max_verstappen,red_bull,84.104,83.143
1023,48,19,8,53,1,2019,monza,max_verstappen,red_bull,84.177,83.143
1023,49,19,8,53,1,2019,monza,max_verstappen,red_bull,84.037,83.143
1023,50,19,8,53,1,2019,monza,max_verstappen,red_bull,83.988,83.143
1023,51,19,8,53,1,2019,monza,max_verstappen,red_bull,83.756,83.143
1023,52,19,8,53,1,2019,monza,max_verstappen,red_bull,84.121,83.143
1023,53,19,8,53,1,2019,monza,max_verstappen,red_bull,84.375,83.143
1024,1,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.604,104.723
1024,2,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.967,104.723
1024,3,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.579,104.723
1024,4,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.409,104.723
1024,5,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.357,104.723
1024,6,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.685,104.723
1024,7,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.298,104.723
1024,8,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.57,104.723
1024,9,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.773,104.723
1024,10,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.677,104.723
1024,11,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.283,104.723
1024,12,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.405,104.723
1024,13,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.4,104.723
1024,14,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.355,104.723
1024,15,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.754,104.723
1024,16,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.303,104.723
1024,17,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.825,104.723
1024,18,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.011,104.723
1024,19,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.61,104.723
1024,20,1,2,61,1,2019,marina_bay,leclerc,ferrari,117.053,104.723
1024,21,1,2,61,1,2019,marina_bay,leclerc,ferrari,127.019,104.723
1024,22,1,2,61,1,2019,marina_bay,leclerc,ferrari,106.564,104.723
1024,23,1,2,61,1,2019,marina_bay,leclerc,ferrari,106.975,104.723
1024,24,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.472,104.723
1024,25,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.892,104.723
1024,26,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.81,104.723
1024,27,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.671,104.723
1024,28,1,2,61,1,2019,marina_bay,leclerc,ferrari,109.033,104.723
1024,29,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.554,104.723
1024,30,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.331,104.723
1024,31,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.22,104.723
1024,32,1,2,61,1,2019,marina_bay,leclerc,ferrari,108.534,104.723
1024,33,1,2,61,1,2019,marina_bay,leclerc,ferrari,106.678,104.723
1024,34,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.25,104.723
1024,35,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.054,104.723
1024,36,1,2,61,1,2019,marina_bay,leclerc,ferrari,119.17,104.723
1024,37,1,2,61,1,2019,marina_bay,leclerc,ferrari,162.833,104.723
1024,38,1,2,61,1,2019,marina_bay,leclerc,ferrari,166.442,104.723
1024,39,1,2,61,1,2019,marina_bay,leclerc,ferrari,165.185,104.723
1024,40,1,2,61,1,2019,marina_bay,leclerc,ferrari,169.997,104.723
1024,41,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.032,104.723
1024,42,1,2,61,1,2019,marina_bay,leclerc,ferrari,106.126,104.723
1024,43,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.525,104.723
1024,44,1,2,61,1,2019,marina_bay,leclerc,ferrari,126.894,104.723
1024,45,1,2,61,1,2019,marina_bay,leclerc,ferrari,166.478,104.723
1024,46,1,2,61,1,2019,marina_bay,leclerc,ferrari,163.551,104.723
1024,47,1,2,61,1,2019,marina_bay,leclerc,ferrari,172.684,104.723
1024,48,1,2,61,1,2019,marina_bay,leclerc,ferrari,106.818,104.723
1024,49,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.731,104.723
1024,50,1,2,61,1,2019,marina_bay,leclerc,ferrari,122.467,104.723
1024,51,1,2,61,1,2019,marina_bay,leclerc,ferrari,172.185,104.723
1024,52,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.547,104.723
1024,53,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.186,104.723
1024,54,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.418,104.723
1024,55,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.179,104.723
1024,56,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.328,104.723
1024,57,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.264,104.723
1024,58,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.246,104.723
1024,59,1,2,61,1,2019,marina_bay,leclerc,ferrari,104.723,104.723
1024,60,1,2,61,1,2019,marina_bay,leclerc,ferrari,105.276,104.723
1024,61,1,2,61,1,2019,marina_bay,leclerc,ferrari,107.048,104.723
1024,1,2,4,61,1,2019,marina_bay,hamilton,mercedes,110.683,104.914
1024,2,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.666,104.914
1024,3,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.806,104.914
1024,4,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.082,104.914
1024,5,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.56,104.914
1024,6,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.759,104.914
1024,7,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.179,104.914
1024,8,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.607,104.914
1024,9,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.937,104.914
1024,10,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.744,104.914
1024,11,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.566,104.914
1024,12,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.078,104.914
1024,13,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.147,104.914
1024,14,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.177,104.914
1024,15,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.087,104.914
1024,16,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.23,104.914
1024,17,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.428,104.914
1024,18,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.573,104.914
1024,19,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.348,104.914
1024,20,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.943,104.914
1024,21,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.085,104.914
1024,22,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.306,104.914
1024,23,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.969,104.914
1024,24,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.831,104.914
1024,25,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.181,104.914
1024,26,2,4,61,1,2019,marina_bay,hamilton,mercedes,117.64,104.914
1024,27,2,4,61,1,2019,marina_bay,hamilton,mercedes,127.49,104.914
1024,28,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.315,104.914
1024,29,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.75,104.914
1024,30,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.364,104.914
1024,31,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.815,104.914
1024,32,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.345,104.914
1024,33,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.723,104.914
1024,34,2,4,61,1,2019,marina_bay,hamilton,mercedes,107.774,104.914
1024,35,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.495,104.914
1024,36,2,4,61,1,2019,marina_bay,hamilton,mercedes,124.779,104.914
1024,37,2,4,61,1,2019,marina_bay,hamilton,mercedes,150.781,104.914
1024,38,2,4,61,1,2019,marina_bay,hamilton,mercedes,165.503,104.914
1024,39,2,4,61,1,2019,marina_bay,hamilton,mercedes,166.644,104.914
1024,40,2,4,61,1,2019,marina_bay,hamilton,mercedes,167.162,104.914
1024,41,2,4,61,1,2019,marina_bay,hamilton,mercedes,109.137,104.914
1024,42,2,4,61,1,2019,marina_bay,hamilton,mercedes,106.905,104.914
1024,43,2,4,61,1,2019,marina_bay,hamilton,mercedes,106.522,104.914
1024,44,2,4,61,1,2019,marina_bay,hamilton,mercedes,126.659,104.914
1024,45,2,4,61,1,2019,marina_bay,hamilton,mercedes,164.182,104.914
1024,46,2,4,61,1,2019,marina_bay,hamilton,mercedes,164.023,104.914
1024,47,2,4,61,1,2019,marina_bay,hamilton,mercedes,170.838,104.914
1024,48,2,4,61,1,2019,marina_bay,hamilton,mercedes,108.075,104.914
1024,49,2,4,61,1,2019,marina_bay,hamilton,mercedes,106.758,104.914
1024,50,2,4,61,1,2019,marina_bay,hamilton,mercedes,126.638,104.914
1024,51,2,4,61,1,2019,marina_bay,hamilton,mercedes,165.835,104.914
1024,52,2,4,61,1,2019,marina_bay,hamilton,mercedes,106.673,104.914
1024,53,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.622,104.914
1024,54,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.428,104.914
1024,55,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.159,104.914
1024,56,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.533,104.914
1024,57,2,4,61,1,2019,marina_bay,hamilton,mercedes,104.939,104.914
1024,58,2,4,61,1,2019,marina_bay,hamilton,mercedes,104.914,104.914
1024,59,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.346,104.914
1024,60,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.585,104.914
1024,61,2,4,61,1,2019,marina_bay,hamilton,mercedes,105.952,104.914
1024,1,3,1,61,1,2019,marina_bay,vettel,ferrari,111.679,104.802
1024,2,3,1,61,1,2019,marina_bay,vettel,ferrari,109.025,104.802
1024,3,3,1,61,1,2019,marina_bay,vettel,ferrari,108.845,104.802
1024,4,3,1,61,1,2019,marina_bay,vettel,ferrari,109.204,104.802
1024,5,3,1,61,1,2019,marina_bay,vettel,ferrari,109.163,104.802
1024,6,3,1,61,1,2019,marina_bay,vettel,ferrari,109.952,104.802
1024,7,3,1,61,1,2019,marina_bay,vettel,ferrari,109.334,104.802
1024,8,3,1,61,1,2019,marina_bay,vettel,ferrari,109.249,104.802
1024,9,3,1,61,1,2019,marina_bay,vettel,ferrari,109.978,104.802
1024,10,3,1,61,1,2019,marina_bay,vettel,ferrari,109.761,104.802
1024,11,3,1,61,1,2019,marina_bay,vettel,ferrari,109.69,104.802
1024,12,3,1,61,1,2019,marina_bay,vettel,ferrari,109.067,104.802
1024,13,3,1,61,1,2019,marina_bay,vettel,ferrari,109.185,104.802
1024,14,3,1,61,1,2019,marina_bay,vettel,ferrari,109.409,104.802
1024,15,3,1,61,1,2019,marina_bay,vettel,ferrari,109.217,104.802
1024,16,3,1,61,1,2019,marina_bay,vettel,ferrari,109.049,104.802
1024,17,3,1,61,1,2019,marina_bay,vettel,ferrari,108.309,104.802
1024,18,3,1,61,1,2019,marina_bay,vettel,ferrari,108.716,104.802
1024,19,3,1,61,1,2019,marina_bay,vettel,ferrari,116.992,104.802
1024,20,3,1,61,1,2019,marina_bay,vettel,ferrari,126.109,104.802
1024,21,3,1,61,1,2019,marina_bay,vettel,ferrari,105.453,104.802
1024,22,3,1,61,1,2019,marina_bay,vettel,ferrari,107.0,104.802
1024,23,3,1,61,1,2019,marina_bay,vettel,ferrari,107.22,104.802
1024,24,3,1,61,1,2019,marina_bay,vettel,ferrari,107.189,104.802
1024,25,3,1,61,1,2019,marina_bay,vettel,ferrari,107.556,104.802
1024,26,3,1,61,1,2019,marina_bay,vettel,ferrari,108.133,104.802
1024,27,3,1,61,1,2019,marina_bay,vettel,ferrari,107.812,104.802
1024,28,3,1,61,1,2019,marina_bay,vettel,ferrari,107.851,104.802
1024,29,3,1,61,1,2019,marina_bay,vettel,ferrari,107.432,104.802
